transaction_id,sale_date,customer_id,gender,age,category,quantity,price,payment_method
1654,2024-09-01,9976,Female,63,Home Decor,3,37.7,Online Payment
1655,2025-04-10,1997,Male,58,Home Decor,7,328.48,Credit Card
1656,2024-11-25,5436,Other,47,Books,2,66.33,Credit Card
1657,2024-10-19,4532,Female,56,Home Decor,3,199.41,Gift Card
1658,2025-02-04,5170,Other,35,Home Decor,4,495.64,Cash
1659,2025-03-05,4936,Female,66,Home Decor,1,249.61,Cash
1660,2024-05-28,7156,Male,40,Electronics,9,372.4,Cash
1661,2024-09-20,4921,Female,48,Home Decor,9,184.72,Cash
1662,2025-04-20,2811,Other,68,Toys,10,102.16,Cash
1663,2024-07-14,8301,Female,60,Clothing,6,430.55,Debit Card
1664,2024-10-24,5187,Other,66,Electronics,1,443.42,Credit Card
1665,2025-04-13,2762,Other,67,Clothing,10,148.76,Gift Card
1666,2025-04-12,1483,Other,36,Clothing,1,498.05,Cash
1667,2025-03-07,3561,Other,33,Groceries,6,396.65,Cash
1668,2024-12-24,4988,Other,57,Books,5,331.67,Credit Card
1669,2024-10-26,9362,Female,51,Electronics,7,227.04,Cash
1670,2024-09-12,9674,Male,40,Home Decor,5,402.56,Credit Card
1671,2024-05-19,2803,Other,63,Electronics,7,181.22,Online Payment
1672,2024-12-14,8731,Female,67,Toys,1,237.61,Online Payment
1673,2024-07-16,1523,Other,48,Books,9,322.33,Credit Card
1674,2024-08-28,3382,Female,18,Groceries,9,385.83,Cash
1675,2024-05-28,2989,Female,34,Books,8,271.29,Gift Card
1676,2025-03-08,7617,Female,58,Home Decor,7,34.38,Credit Card
1677,2024-11-22,8176,Other,38,Electronics,5,86.88,Gift Card
1678,2024-05-11,8081,Other,60,Beauty,4,17.94,Cash
1679,2024-05-31,8437,Other,25,Clothing,7,248.42,Cash
1680,2025-01-08,1960,Female,68,Books,10,270.89,Gift Card
1681,2024-05-10,4266,Male,19,Books,3,189.92,Debit Card
1682,2024-08-06,5680,Other,21,Beauty,1,115.83,Gift Card
1683,2024-09-24,5527,Male,32,Clothing,5,218.98,Online Payment
1684,2024-12-11,1002,Other,49,Clothing,3,6.69,Credit Card
1685,2025-01-17,6881,Female,38,Electronics,10,298.45,Gift Card
1686,2025-03-02,7934,Female,50,Books,1,310.65,Gift Card
1687,2024-07-22,2937,Male,20,Groceries,8,235.46,Debit Card
1688,2024-10-17,6840,Other,37,Toys,6,386.07,Cash
1689,2025-04-30,9009,Female,18,Home Decor,2,485.87,Credit Card
1690,2024-07-07,3066,Female,46,Groceries,9,285.31,Gift Card
1691,2024-09-01,3647,Other,34,Home Decor,9,221.51,Gift Card
1692,2025-03-26,7956,Male,59,Beauty,3,452.91,Debit Card
1693,2024-07-07,7255,Female,39,Clothing,5,120.54,Gift Card
1694,2024-08-30,5570,Female,63,Electronics,8,77.14,Gift Card
1695,2025-04-06,5870,Other,20,Clothing,5,300.03,Credit Card
1696,2025-03-09,2788,Male,24,Groceries,4,138.12,Credit Card
1697,2024-09-15,3201,Other,39,Beauty,2,442.71,Credit Card
1698,2025-04-17,7191,Female,41,Electronics,3,259.62,Online Payment
1699,2025-02-23,9961,Male,65,Toys,10,218.04,Debit Card
1700,2024-07-14,7526,Female,39,Books,6,55.49,Gift Card
1701,2024-11-28,4873,Male,38,Toys,9,104.69,Debit Card
1702,2024-08-25,7486,Female,30,Home Decor,4,24.17,Online Payment
1703,2025-02-21,6640,Female,50,Home Decor,5,177.26,Cash
1704,2024-06-10,4101,Male,67,Beauty,6,97.91,Credit Card
1705,2024-10-31,1648,Male,35,Home Decor,9,277.44,Credit Card
1706,2024-08-23,2593,Male,39,Toys,5,92.62,Gift Card
1707,2024-08-08,8632,Male,58,Books,5,223.79,Online Payment
1708,2024-09-12,6298,Other,52,Clothing,4,218.61,Online Payment
1709,2024-10-14,6361,Male,44,Clothing,1,280.92,Debit Card
1710,2024-06-20,6452,Other,40,Clothing,9,374.59,Cash
1711,2024-05-19,7617,Other,18,Clothing,4,332.86,Cash
1712,2024-12-13,5694,Other,67,Electronics,1,320.35,Online Payment
1713,2024-11-01,4231,Male,21,Beauty,2,364.13,Credit Card
1714,2025-03-13,4687,Male,70,Toys,8,410.73,Cash
1715,2025-04-18,3975,Other,53,Clothing,8,380.28,Gift Card
1716,2024-10-07,7100,Male,50,Toys,2,155.96,Online Payment
1717,2024-05-26,7220,Male,35,Toys,10,74.93,Debit Card
1718,2025-03-05,7101,Other,47,Groceries,1,240.21,Debit Card
1719,2024-10-30,9446,Male,47,Electronics,8,493.36,Gift Card
1720,2025-03-09,5836,Other,66,Clothing,2,158.22,Gift Card
1721,2024-06-22,6613,Other,20,Books,5,348.08,Debit Card
1722,2025-01-10,4819,Female,55,Toys,5,489.3,Online Payment
1723,2024-06-27,8861,Male,53,Clothing,7,499.3,Online Payment
1724,2025-02-24,5240,Male,28,Clothing,9,224.9,Online Payment
1725,2024-07-07,8289,Other,30,Beauty,8,167.79,Online Payment
1726,2024-10-01,7079,Male,39,Electronics,1,339.5,Gift Card
1727,2024-12-29,9501,Other,64,Toys,1,298.77,Gift Card
1728,2024-10-26,1907,Other,32,Beauty,3,463.85,Gift Card
1729,2025-04-12,5140,Male,63,Clothing,7,151.72,Gift Card
1730,2025-03-05,9903,Male,66,Home Decor,1,116.88,Credit Card
1731,2025-05-06,8037,Other,42,Beauty,9,477.15,Cash
1732,2025-01-01,6871,Male,57,Beauty,4,433.69,Cash
1733,2024-09-22,3622,Female,29,Toys,10,351.39,Debit Card
1734,2024-11-05,6419,Female,37,Home Decor,4,206.24,Cash
1735,2024-11-27,5704,Female,21,Clothing,9,233.69,Cash
1736,2024-05-18,3757,Male,42,Beauty,1,410.77,Cash
1737,2024-07-01,8251,Female,68,Home Decor,3,446.61,Cash
1738,2024-09-29,9664,Male,31,Beauty,10,33.3,Cash
1739,2024-10-07,2492,Male,50,Clothing,2,266.22,Debit Card
1740,2025-04-08,7822,Other,64,Clothing,2,302.09,Gift Card
1741,2024-11-19,4753,Female,21,Clothing,6,220.41,Credit Card
1742,2025-01-12,5226,Female,37,Toys,6,189.57,Cash
1743,2024-06-26,5325,Female,52,Toys,6,321.18,Cash
1744,2025-03-13,7034,Other,22,Toys,2,355.04,Online Payment
1745,2024-10-18,4244,Male,25,Books,2,284.34,Credit Card
1746,2024-11-03,7125,Female,56,Books,6,432.95,Cash
1747,2025-03-26,9276,Other,37,Groceries,5,323.46,Online Payment
1748,2024-11-29,8072,Other,51,Home Decor,4,170.52,Debit Card
1749,2024-05-06,1980,Male,32,Toys,3,394.14,Debit Card
1750,2025-01-23,8287,Male,32,Home Decor,2,44.58,Debit Card
1751,2025-04-17,8455,Other,36,Toys,7,98.5,Online Payment
1752,2024-07-06,4961,Other,64,Toys,4,330.53,Credit Card
1753,2025-01-19,1545,Other,58,Beauty,6,87.07,Gift Card
1754,2024-09-06,8678,Male,24,Electronics,5,484.66,Credit Card
1755,2025-03-31,1629,Female,35,Beauty,6,451.46,Debit Card
1756,2024-10-06,2249,Female,36,Clothing,2,202.79,Debit Card
1757,2025-02-03,2714,Male,22,Clothing,1,199.97,Gift Card
1758,2025-03-22,8945,Male,67,Home Decor,7,167.66,Cash
1759,2025-03-23,5327,Male,65,Beauty,4,272.09,Credit Card
1760,2024-11-01,2195,Other,55,Home Decor,8,208.5,Debit Card
1761,2024-10-12,9138,Male,58,Beauty,10,414.62,Gift Card
1762,2024-07-06,9290,Female,68,Home Decor,6,302.07,Debit Card
1763,2025-03-08,5978,Other,29,Beauty,9,102.93,Cash
1764,2025-02-17,1348,Male,56,Groceries,9,370.31,Online Payment
1765,2024-10-27,6439,Male,48,Home Decor,8,360.98,Gift Card
1766,2025-04-24,3610,Other,34,Home Decor,6,266.2,Gift Card
1767,2024-07-15,5956,Male,34,Home Decor,1,133.95,Credit Card
1768,2025-04-20,4917,Female,35,Beauty,8,444.22,Gift Card
1769,2024-12-23,7113,Female,64,Clothing,3,153.94,Cash
1770,2024-10-08,8164,Male,58,Beauty,10,392.54,Credit Card
1771,2025-03-01,5853,Male,39,Electronics,1,482.85,Credit Card
1772,2025-01-02,5780,Other,44,Groceries,7,300.91,Debit Card
1773,2024-12-12,3501,Female,65,Groceries,9,212.95,Debit Card
1774,2024-06-03,8928,Female,18,Beauty,10,194.79,Credit Card
1775,2024-07-14,5892,Other,28,Toys,8,155.15,Cash
1776,2024-10-19,4101,Female,22,Books,9,414.04,Gift Card
1777,2025-02-16,1999,Other,51,Home Decor,8,381.07,Gift Card
1778,2025-04-25,9455,Female,57,Toys,6,448.79,Cash
1779,2024-05-13,8044,Female,60,Books,9,408.29,Credit Card
1780,2025-04-20,7279,Other,24,Home Decor,10,397.7,Gift Card
1781,2024-09-22,3696,Female,41,Home Decor,10,410.83,Gift Card
1782,2024-10-04,1441,Female,57,Books,3,286.92,Credit Card
1783,2025-04-06,5265,Female,70,Toys,9,115.44,Cash
1784,2024-06-21,4176,Female,37,Toys,8,255.87,Gift Card
1785,2024-06-22,8178,Male,33,Groceries,5,472.04,Gift Card
1786,2025-04-24,8461,Female,56,Home Decor,3,5.02,Cash
1787,2024-06-30,2973,Female,51,Clothing,10,121.66,Cash
1788,2024-11-05,4432,Female,41,Electronics,4,230.67,Credit Card
1789,2024-07-28,2953,Female,35,Home Decor,10,370.88,Gift Card
1790,2024-11-21,4857,Male,58,Clothing,4,162.47,Online Payment
1791,2024-09-29,1958,Female,65,Clothing,9,488.16,Online Payment
1792,2024-11-17,4162,Male,66,Toys,7,499.05,Online Payment
1793,2024-07-15,9211,Other,53,Clothing,5,366.66,Debit Card
1794,2024-08-09,5740,Other,44,Electronics,10,60.94,Credit Card
1795,2024-12-20,7814,Female,35,Toys,5,299.72,Online Payment
1796,2024-09-29,6163,Male,69,Groceries,3,172.67,Online Payment
1797,2024-05-23,1074,Other,60,Electronics,6,230.62,Debit Card
1798,2024-07-10,7818,Female,35,Books,7,470.23,Debit Card
1799,2024-05-10,9439,Other,57,Electronics,4,298.43,Debit Card
1800,2024-12-02,8438,Other,68,Electronics,4,243.99,Credit Card
1801,2024-11-08,2829,Other,25,Beauty,9,349.62,Gift Card
1802,2025-02-06,5670,Male,63,Groceries,8,259.01,Gift Card
1803,2024-11-03,7913,Male,61,Clothing,9,462.71,Cash
1804,2024-08-03,6901,Female,30,Groceries,7,61.53,Cash
1805,2024-10-03,1293,Male,59,Home Decor,9,442.44,Cash
1806,2024-08-13,7069,Other,37,Toys,2,466.63,Debit Card
1807,2024-12-18,4254,Other,68,Home Decor,4,248.73,Debit Card
1808,2024-06-08,1038,Female,66,Home Decor,1,169.29,Debit Card
1809,2025-02-17,5390,Female,58,Home Decor,5,467.41,Gift Card
1810,2025-01-17,6372,Other,70,Clothing,4,68.13,Credit Card
1811,2024-12-20,8325,Other,61,Toys,9,128.16,Online Payment
1812,2024-09-20,3010,Female,55,Electronics,2,416.92,Cash
1813,2024-10-06,5953,Other,66,Clothing,7,450.67,Cash
1814,2025-01-01,2439,Female,47,Books,7,424.94,Online Payment
1815,2024-06-27,1216,Other,18,Toys,10,273.64,Credit Card
1816,2024-08-26,2075,Other,46,Toys,6,332.6,Credit Card
1817,2024-12-22,1497,Female,28,Groceries,7,379.0,Credit Card
1818,2024-09-13,2195,Female,18,Beauty,4,178.69,Gift Card
1819,2024-08-21,5623,Female,32,Toys,4,300.86,Cash
1820,2025-04-10,1129,Male,42,Books,7,288.38,Gift Card
1821,2025-03-05,1404,Female,44,Clothing,1,388.02,Cash
1822,2024-11-28,9822,Male,22,Electronics,9,454.43,Credit Card
1823,2024-12-16,5311,Female,21,Books,1,174.85,Gift Card
1824,2024-12-05,3625,Other,36,Toys,5,105.0,Debit Card
1825,2025-04-20,1755,Female,28,Home Decor,7,221.4,Gift Card
1826,2024-09-09,8153,Female,33,Toys,8,45.44,Debit Card
1827,2025-04-21,1736,Male,62,Clothing,4,222.77,Cash
1828,2024-07-12,2409,Male,27,Beauty,7,238.77,Cash
1829,2024-12-24,4711,Male,58,Groceries,6,377.31,Debit Card
1830,2024-10-30,6165,Other,54,Toys,10,152.28,Debit Card
1831,2025-02-03,7956,Other,44,Books,4,439.62,Online Payment
1832,2024-12-01,8859,Male,24,Electronics,7,107.22,Cash
1833,2024-07-22,7210,Male,41,Groceries,7,283.91,Online Payment
1834,2025-03-09,8522,Male,51,Books,3,7.46,Debit Card
1835,2025-03-09,4472,Male,25,Clothing,10,140.2,Cash
1836,2024-12-11,8773,Other,24,Electronics,7,484.97,Cash
1837,2024-12-20,8390,Female,56,Clothing,1,174.16,Debit Card
1838,2025-03-29,1157,Other,40,Groceries,9,86.02,Debit Card
1839,2025-04-27,1687,Other,63,Electronics,2,222.68,Online Payment
1840,2024-08-15,9378,Other,67,Books,7,204.17,Credit Card
1841,2024-05-24,9478,Other,29,Books,10,368.01,Cash
1842,2024-06-22,3258,Female,42,Electronics,7,197.29,Debit Card
1843,2024-05-20,2054,Female,46,Home Decor,8,97.14,Cash
1844,2024-10-12,1469,Female,66,Groceries,6,236.16,Debit Card
1845,2024-08-25,7569,Female,36,Clothing,8,446.08,Gift Card
1846,2024-08-23,1748,Female,27,Groceries,3,99.55,Cash
1847,2024-06-14,5083,Male,66,Clothing,10,464.63,Credit Card
1848,2024-09-24,3731,Other,19,Toys,4,102.72,Debit Card
1849,2024-08-15,5171,Other,39,Groceries,5,305.18,Debit Card
1850,2025-03-21,2885,Other,22,Clothing,1,215.04,Online Payment
1851,2024-08-10,8562,Female,61,Electronics,7,462.02,Cash
1852,2024-06-07,3381,Female,51,Clothing,8,175.35,Online Payment
1853,2025-03-22,6419,Female,40,Beauty,7,32.9,Cash
1854,2024-07-04,9632,Male,66,Clothing,5,188.45,Online Payment
1855,2024-12-17,8361,Other,65,Home Decor,6,453.38,Cash
1856,2024-08-20,4000,Male,33,Toys,3,212.57,Credit Card
1857,2024-10-31,2850,Other,54,Toys,7,78.85,Gift Card
1858,2024-12-17,5698,Female,66,Books,1,328.83,Cash
1859,2024-06-26,4008,Male,64,Toys,6,445.81,Credit Card
1860,2025-05-04,7384,Other,24,Electronics,5,322.72,Cash
1861,2024-08-07,4394,Other,38,Books,7,163.11,Online Payment
1862,2024-08-02,1634,Female,46,Beauty,9,334.5,Cash
1863,2025-02-19,6423,Male,45,Electronics,2,260.14,Gift Card
1864,2025-04-05,9957,Female,23,Home Decor,10,48.64,Cash
1865,2025-01-27,2038,Female,54,Clothing,7,264.08,Credit Card
1866,2024-05-07,4775,Male,54,Groceries,9,317.1,Cash
1867,2024-06-28,3110,Female,25,Electronics,1,395.54,Credit Card
1868,2024-09-07,9513,Female,27,Groceries,7,341.97,Cash
1869,2025-01-14,3368,Other,55,Groceries,10,235.38,Debit Card
1870,2024-06-11,1304,Female,50,Books,1,322.08,Debit Card
1871,2025-02-24,4609,Male,60,Beauty,7,121.97,Cash
1872,2024-08-09,2359,Female,33,Groceries,9,363.47,Cash
1873,2025-03-07,8199,Female,56,Home Decor,8,478.42,Online Payment
1874,2024-07-05,7460,Male,50,Beauty,4,315.85,Cash
1875,2024-10-05,7839,Female,34,Electronics,7,8.47,Online Payment
1876,2025-03-18,5067,Female,68,Clothing,10,254.63,Gift Card
1877,2024-11-16,8711,Other,56,Electronics,4,348.24,Debit Card
1878,2025-03-18,3844,Other,61,Toys,7,284.16,Cash
1879,2025-04-07,4308,Female,39,Home Decor,4,149.49,Online Payment
1880,2024-10-09,3404,Male,46,Books,1,419.67,Online Payment
1881,2025-02-13,6795,Male,55,Groceries,1,250.81,Online Payment
1882,2025-04-18,7065,Female,39,Groceries,9,100.49,Cash
1883,2025-03-17,6190,Female,42,Books,3,194.81,Gift Card
1884,2024-12-24,7614,Male,27,Beauty,3,192.99,Debit Card
1885,2025-04-07,4647,Female,32,Toys,2,342.24,Credit Card
1886,2024-10-11,2006,Other,47,Clothing,8,282.81,Online Payment
1887,2024-08-07,8495,Male,45,Clothing,5,167.62,Credit Card
1888,2025-03-22,3525,Male,68,Groceries,10,499.76,Cash
1889,2025-03-28,3889,Female,45,Toys,3,470.63,Credit Card
1890,2024-11-14,1509,Other,64,Electronics,1,120.03,Online Payment
1891,2025-03-20,7445,Female,67,Groceries,1,294.98,Gift Card
1892,2024-06-25,9543,Other,19,Groceries,2,426.13,Cash
1893,2024-05-27,7429,Female,42,Toys,9,280.43,Debit Card
1894,2025-04-24,8221,Other,42,Home Decor,2,486.68,Online Payment
1895,2025-03-04,8069,Male,47,Toys,10,463.08,Credit Card
1896,2024-08-04,7967,Male,66,Books,5,69.3,Credit Card
1897,2024-05-15,4210,Other,63,Beauty,4,18.83,Online Payment
1898,2024-05-13,8841,Other,36,Beauty,8,145.65,Online Payment
1899,2025-01-30,4522,Male,64,Beauty,1,414.84,Credit Card
1900,2024-12-08,4473,Other,54,Books,3,416.43,Debit Card
1901,2024-12-13,5706,Other,59,Toys,4,310.29,Credit Card
1902,2025-03-09,6686,Male,52,Groceries,2,468.87,Cash
1903,2024-08-09,7910,Male,42,Toys,3,80.92,Debit Card
1904,2025-01-20,8284,Female,46,Groceries,7,464.35,Credit Card
1905,2025-04-02,3051,Other,62,Groceries,2,155.02,Credit Card
1906,2024-10-19,7675,Female,59,Beauty,3,95.84,Online Payment
1907,2024-06-08,3449,Other,69,Electronics,8,89.15,Cash
1908,2025-04-29,2407,Other,33,Groceries,7,355.95,Gift Card
1909,2025-02-26,2311,Female,22,Toys,3,268.99,Gift Card
1910,2024-10-27,8216,Male,29,Groceries,9,369.78,Credit Card
1911,2025-03-30,5564,Male,23,Beauty,10,499.9,Debit Card
1912,2024-10-14,6734,Male,36,Toys,5,195.44,Credit Card
1913,2024-12-01,6661,Female,29,Electronics,7,19.28,Debit Card
1914,2024-10-03,2076,Male,70,Books,4,5.5,Gift Card
1915,2025-01-08,2930,Female,20,Home Decor,3,374.77,Gift Card
1916,2024-09-15,2171,Male,53,Groceries,7,491.24,Gift Card
1917,2024-05-28,2815,Male,32,Beauty,4,420.25,Gift Card
1918,2024-07-04,1395,Female,32,Clothing,1,348.93,Debit Card
1919,2024-06-05,8865,Other,33,Home Decor,5,322.4,Debit Card
1920,2025-01-08,6155,Male,56,Clothing,9,136.63,Gift Card
1921,2024-10-18,9148,Other,60,Beauty,5,498.27,Credit Card
1922,2024-09-02,6203,Male,25,Beauty,7,140.81,Cash
1923,2025-03-23,6740,Male,36,Books,9,161.81,Debit Card
1924,2024-07-20,6040,Male,45,Home Decor,2,463.1,Credit Card
1925,2024-12-01,8957,Male,48,Toys,7,498.22,Online Payment
1926,2024-09-08,3107,Female,34,Books,4,342.91,Gift Card
1927,2025-04-03,8090,Other,46,Books,5,430.55,Gift Card
1928,2024-12-14,9781,Male,57,Electronics,6,355.15,Gift Card
1929,2024-12-23,9707,Male,56,Books,1,123.29,Online Payment
1930,2024-11-11,1773,Other,30,Beauty,9,337.21,Gift Card
1931,2024-08-18,4406,Other,68,Home Decor,10,258.78,Online Payment
1932,2025-02-25,7400,Other,23,Groceries,4,85.2,Cash
1933,2024-07-28,6574,Other,54,Books,5,363.87,Cash
1934,2024-09-23,1200,Female,23,Home Decor,2,424.63,Cash
1935,2024-11-15,4238,Female,65,Clothing,9,295.46,Cash
1936,2024-11-22,3237,Other,39,Books,1,495.66,Online Payment
1937,2024-11-07,7850,Male,35,Electronics,6,278.66,Gift Card
1938,2024-05-11,6383,Male,20,Clothing,10,20.4,Debit Card
1939,2024-10-30,6152,Male,39,Groceries,1,35.64,Gift Card
1940,2025-04-11,2245,Female,59,Beauty,6,247.7,Gift Card
1941,2025-04-18,2654,Other,35,Groceries,6,304.23,Online Payment
1942,2025-05-02,2908,Female,58,Clothing,10,382.96,Credit Card
1943,2024-07-24,2932,Other,21,Clothing,1,446.96,Cash
1944,2024-11-13,9835,Other,67,Toys,1,312.48,Credit Card
1945,2025-03-24,1867,Other,68,Clothing,3,254.72,Cash
1946,2024-09-14,9879,Male,35,Books,7,252.51,Gift Card
1947,2025-02-09,6826,Other,62,Electronics,8,99.55,Online Payment
1948,2025-05-02,1613,Male,24,Books,4,437.81,Debit Card
1949,2025-05-02,3046,Male,51,Groceries,8,335.53,Cash
1950,2025-01-14,1308,Male,33,Books,2,205.02,Online Payment
1951,2024-09-21,9128,Female,30,Electronics,4,107.95,Cash
1952,2024-10-01,2900,Female,69,Electronics,8,192.89,Gift Card
1953,2025-02-07,8441,Male,54,Home Decor,4,215.53,Credit Card
1954,2024-10-03,7274,Male,18,Home Decor,1,185.46,Gift Card
1955,2024-08-05,5934,Female,39,Groceries,10,199.73,Cash
1956,2024-12-16,8369,Male,64,Toys,10,200.59,Debit Card
1957,2024-11-19,5874,Other,25,Toys,2,329.63,Debit Card
1958,2025-04-28,1467,Male,29,Home Decor,5,171.48,Online Payment
1959,2025-04-14,3579,Female,58,Home Decor,3,291.21,Gift Card
1960,2024-06-27,9566,Female,38,Electronics,9,239.99,Online Payment
1961,2024-10-27,8151,Female,39,Home Decor,10,44.01,Debit Card
1962,2025-03-15,9899,Male,66,Groceries,7,135.73,Gift Card
1963,2024-09-29,6890,Other,50,Books,10,33.17,Credit Card
1964,2024-09-16,3952,Female,38,Books,2,302.41,Cash
1965,2024-05-10,8755,Male,66,Electronics,1,15.66,Gift Card
1966,2024-07-10,6400,Female,19,Books,2,260.86,Gift Card
1967,2025-03-27,6962,Other,21,Clothing,8,72.92,Gift Card
1968,2024-06-22,8223,Male,69,Books,2,454.33,Cash
1969,2024-10-26,5203,Other,45,Home Decor,3,104.17,Credit Card
1970,2025-03-22,7702,Other,22,Beauty,10,260.72,Cash
1971,2024-09-04,7868,Female,39,Books,7,192.66,Gift Card
1972,2025-03-15,1697,Other,51,Books,9,296.57,Cash
1973,2024-07-10,5110,Other,30,Electronics,3,107.05,Gift Card
1974,2024-05-24,4177,Other,70,Electronics,2,472.71,Cash
1975,2025-02-09,3202,Other,70,Beauty,6,161.85,Online Payment
1976,2025-02-13,3492,Male,70,Beauty,7,147.76,Online Payment
1977,2024-10-06,1869,Other,30,Clothing,7,391.85,Credit Card
1978,2024-11-22,1988,Male,69,Electronics,10,338.07,Credit Card
1979,2024-11-19,8746,Female,29,Books,8,292.58,Online Payment
1980,2025-04-06,7241,Other,60,Clothing,10,302.42,Online Payment
1981,2024-10-23,7895,Other,41,Electronics,9,182.43,Debit Card
1982,2024-07-05,9965,Male,41,Home Decor,10,238.79,Gift Card
1983,2024-07-02,6578,Female,58,Clothing,7,66.41,Online Payment
1984,2024-09-06,4493,Other,24,Home Decor,3,61.35,Credit Card
1985,2025-03-16,9055,Male,20,Toys,6,73.42,Gift Card
1986,2025-01-20,5297,Male,34,Beauty,1,8.75,Gift Card
1987,2025-02-11,8413,Female,46,Groceries,9,70.63,Online Payment
1988,2024-10-16,7313,Other,53,Books,9,467.82,Cash
1989,2024-09-01,7872,Female,68,Clothing,10,174.23,Gift Card
1990,2025-04-02,4595,Female,56,Beauty,9,342.21,Credit Card
1991,2025-01-20,5033,Female,35,Home Decor,2,111.02,Credit Card
1992,2024-06-30,1166,Female,28,Books,1,124.86,Online Payment
1993,2025-04-15,2326,Other,62,Books,6,317.02,Debit Card
1994,2024-05-13,1849,Male,19,Groceries,9,391.96,Gift Card
1995,2024-10-16,1313,Female,35,Beauty,7,354.09,Credit Card
1996,2025-01-10,6997,Other,40,Beauty,3,298.1,Debit Card
1997,2024-06-18,8592,Female,28,Toys,9,450.68,Credit Card
1998,2025-02-28,9631,Male,42,Home Decor,3,331.0,Debit Card
1999,2025-01-16,9135,Other,18,Clothing,1,401.45,Debit Card
2000,2024-07-13,8024,Male,58,Groceries,4,384.61,Credit Card
2001,2024-10-27,7596,Male,44,Beauty,8,62.94,Credit Card
2002,2025-03-27,7027,Other,27,Toys,3,42.49,Gift Card
2003,2024-05-06,4873,Male,27,Beauty,7,415.12,Credit Card
2004,2025-02-23,7673,Female,36,Toys,4,156.69,Debit Card
2005,2024-05-10,7164,Female,39,Clothing,7,301.3,Online Payment
2006,2024-09-29,4890,Female,51,Beauty,1,91.0,Debit Card
2007,2024-06-30,7353,Male,56,Toys,2,191.04,Cash
2008,2024-10-09,1231,Other,30,Beauty,8,382.69,Cash
2009,2024-05-09,3928,Other,57,Toys,1,303.07,Online Payment
2010,2025-01-15,3652,Female,30,Home Decor,10,395.22,Online Payment
2011,2024-09-12,5904,Other,53,Clothing,5,32.64,Credit Card
2012,2024-09-14,8462,Female,64,Toys,3,36.86,Online Payment
2013,2025-01-28,7017,Female,51,Toys,5,349.86,Online Payment
2014,2024-12-03,7805,Other,47,Groceries,9,136.58,Online Payment
2015,2024-10-14,1240,Female,20,Books,1,310.44,Gift Card
2016,2024-11-07,1026,Male,44,Groceries,3,281.82,Debit Card
2017,2025-01-05,6666,Male,67,Beauty,2,253.81,Credit Card
2018,2024-10-26,2719,Male,21,Groceries,4,223.89,Debit Card
2019,2025-03-15,7743,Female,68,Groceries,9,473.85,Gift Card
2020,2024-07-11,8439,Other,39,Groceries,7,270.19,Credit Card
2021,2024-12-08,3271,Male,22,Books,10,452.2,Credit Card
2022,2024-07-25,9359,Other,35,Beauty,1,402.41,Online Payment
2023,2025-02-02,2205,Other,50,Clothing,7,361.41,Debit Card
2024,2024-11-07,8572,Other,56,Toys,3,236.37,Credit Card
2025,2024-09-01,1887,Other,32,Toys,4,123.71,Online Payment
2026,2024-06-16,8340,Male,25,Groceries,7,170.99,Credit Card
2027,2025-02-14,7075,Other,33,Clothing,5,54.6,Cash
2028,2025-02-09,2458,Other,31,Home Decor,8,21.32,Online Payment
2029,2025-02-22,4675,Female,32,Electronics,6,5.22,Online Payment
2030,2024-11-24,8336,Male,19,Toys,4,159.87,Debit Card
2031,2025-01-29,5131,Female,54,Toys,4,348.64,Debit Card
2032,2025-02-26,2826,Male,67,Beauty,4,310.32,Gift Card
2033,2024-09-20,5481,Other,65,Books,3,128.1,Credit Card
2034,2024-12-12,4773,Female,40,Beauty,9,379.6,Credit Card
2035,2025-04-15,4046,Other,65,Clothing,10,416.83,Gift Card
2036,2024-06-03,7965,Other,21,Books,2,458.41,Gift Card
2037,2025-05-05,6359,Female,54,Clothing,8,386.19,Cash
2038,2024-08-12,5504,Other,32,Electronics,3,266.42,Cash
2039,2025-03-06,3896,Female,20,Toys,5,237.84,Debit Card
2040,2024-08-24,8074,Other,69,Clothing,5,434.42,Credit Card
2041,2025-01-10,2501,Other,40,Clothing,6,395.24,Gift Card
2042,2024-11-16,9598,Other,38,Toys,6,74.81,Debit Card
2043,2025-03-03,4392,Male,27,Books,8,199.14,Online Payment
2044,2024-06-02,9016,Female,21,Beauty,8,128.3,Online Payment
2045,2025-01-27,1791,Female,67,Books,6,460.26,Gift Card
2046,2025-02-26,9343,Female,24,Clothing,6,21.11,Online Payment
2047,2025-03-27,6826,Female,18,Beauty,8,373.67,Online Payment
2048,2024-07-18,7813,Male,68,Clothing,6,14.08,Credit Card
2049,2024-07-02,8731,Other,51,Books,6,28.16,Cash
2050,2024-10-16,3019,Other,50,Toys,7,374.98,Online Payment
2051,2024-11-29,3014,Male,40,Toys,2,208.93,Online Payment
2052,2025-01-08,6528,Other,67,Clothing,9,127.39,Gift Card
2053,2024-08-29,7327,Other,58,Clothing,7,197.0,Cash
2054,2024-12-10,1590,Other,38,Books,8,136.89,Credit Card
2055,2025-04-28,9447,Male,31,Home Decor,7,87.93,Cash
2056,2024-07-05,7942,Other,31,Home Decor,1,107.25,Credit Card
2057,2024-06-17,2235,Other,21,Books,7,149.96,Cash
2058,2025-04-18,6197,Male,31,Books,4,102.66,Debit Card
2059,2024-06-06,7914,Male,20,Beauty,5,279.27,Debit Card
2060,2024-10-15,9044,Male,21,Groceries,5,492.14,Credit Card
